customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,review_imputed,purchases_per_year,dataset_block,spend_x_frequency,high_value_flag,low_value_flag,high_repeat_flag,low_repeat_flag,promo_dependency_score,promo_flag,satisfaction_flag,high_satisfaction,low_satisfaction,age_band,loyalty_score_A,loyalty_score_B,loyalty_tier_A,loyalty_tier_B,premium_shipping,digital_payment,category_code,segment_code,segment_label
90,47,Male,Jacket,Outerwear,83.0,California,Xl,Pink,Fall,3.6,1,Next Day Air,1,1,15,Cash,Quarterly,0,4,promo_block,332.0,1,0,0,0,1.0,1,0,0,0,Mid-Age (35-49),0.4384201680672269,0.4130535714285714,Medium,Low,1,0,3,S4,Promo-Habituated Spenders
91,25,Male,Hat,Accessories,48.0,South Carolina,L,Violet,Summer,2.9,1,Express,1,1,29,Credit Card,Monthly,0,12,promo_block,576.0,0,0,0,0,1.0,1,0,0,1,Young Adult (25-34),0.5073501400560224,0.2893571428571428,High,Low,1,1,0,S0,General Buyers
92,44,Male,Scarf,Accessories,99.0,South Carolina,S,Green,Winter,4.6,1,Standard,1,1,18,Credit Card,Every 3 Months,0,4,promo_block,396.0,1,0,0,0,1.0,1,1,1,0,Mid-Age (35-49),0.5367875150060024,0.558359693877551,High,Medium,0,1,0,S4,Promo-Habituated Spenders
93,61,Male,Jacket,Outerwear,87.0,Texas,M,Olive,Winter,4.4,1,2-Day Shipping,1,1,13,Venmo,Every 3 Months,0,4,promo_block,348.0,1,0,0,1,1.0,1,1,0,0,Senior (50-70),0.4901752701080432,0.4683494897959184,High,Medium,1,1,3,S4,Promo-Habituated Spenders
94,37,Male,Sweater,Clothing,62.0,Florida,M,Purple,Fall,4.5,1,Standard,1,1,46,Credit Card,Weekly,0,52,promo_block,3224.0,0,0,1,0,1.0,1,1,1,0,Mid-Age (35-49),0.9355102040816328,0.5333418367346938,High,Medium,0,1,1,S0,General Buyers
95,58,Male,Skirt,Clothing,76.0,Nevada,S,Silver,Spring,4.6,1,Free Shipping,1,1,28,Credit Card,Weekly,0,52,promo_block,3952.0,0,0,0,0,1.0,1,1,1,0,Senior (50-70),0.8333061224489795,0.5087551020408163,High,Medium,0,1,1,S0,General Buyers
96,37,Male,Sneakers,Footwear,100.0,Missouri,L,Pink,Fall,3.8,1,Free Shipping,1,1,48,Paypal,Monthly,0,12,promo_block,1200.0,1,0,1,0,1.0,1,0,0,0,Mid-Age (35-49),0.6956766706682672,0.6677959183673469,High,High,0,1,2,S4,Promo-Habituated Spenders
97,32,Male,Gloves,Accessories,73.0,Delaware,S,Gold,Spring,3.8,1,Express,1,1,43,Venmo,Every 3 Months,1,4,promo_block,292.0,0,0,1,0,1.0,1,0,0,0,Young Adult (25-34),0.6258487394957982,0.5241607142857142,High,Medium,1,1,0,S0,General Buyers
98,21,Male,Shoes,Footwear,92.0,Virginia,M,Teal,Winter,4.8,1,Store Pickup,1,1,37,Cash,Annually,0,1,promo_block,92.0,1,0,0,0,1.0,1,1,1,0,Teen (18-24),0.654408163265306,0.6366734693877552,High,High,0,0,2,S4,Promo-Habituated Spenders
99,20,Male,Jeans,Clothing,67.0,New York,Xl,Teal,Spring,2.6,1,Next Day Air,1,1,20,Bank Transfer,Annually,0,1,promo_block,67.0,0,0,0,0,1.0,1,0,0,1,Teen (18-24),0.3743265306122449,0.3085637755102041,Medium,Low,1,0,1,S0,General Buyers
100,26,Male,Hoodie,Clothing,40.0,Missouri,Xl,Indigo,Summer,3.7,1,Express,1,1,33,Debit Card,Quarterly,0,4,promo_block,160.0,0,0,0,0,1.0,1,0,0,0,Young Adult (25-34),0.55662424969988,0.3227653061224489,High,Low,1,1,1,S0,General Buyers
101,62,Male,Sunglasses,Accessories,98.0,South Dakota,M,Maroon,Fall,2.7,1,Express,1,1,31,Cash,Fortnightly,0,26,promo_block,2548.0,1,0,0,0,1.0,1,0,0,1,Senior (50-70),0.5722224889955982,0.5063112244897959,High,Medium,1,0,0,S4,Promo-Habituated Spenders
102,27,Male,Coat,Outerwear,85.0,North Dakota,Xl,White,Spring,4.6,1,Express,1,1,50,Credit Card,Bi-Weekly,0,26,promo_block,2210.0,1,0,1,0,1.0,1,1,1,0,Young Adult (25-34),0.8405490196078431,0.660375,High,High,1,1,3,S4,Promo-Habituated Spenders
103,51,Male,Socks,Clothing,67.0,Oklahoma,L,Violet,Winter,4.8,1,Next Day Air,1,1,35,Credit Card,Quarterly,0,4,promo_block,268.0,0,0,0,0,1.0,1,1,1,0,Senior (50-70),0.6568691476590636,0.5170943877551021,High,Medium,1,1,1,S0,General Buyers
104,54,Male,Boots,Footwear,89.0,West Virginia,L,Red,Winter,4.0,1,Next Day Air,1,1,22,Venmo,Bi-Weekly,0,26,promo_block,2314.0,1,0,0,0,1.0,1,1,0,0,Senior (50-70),0.6211204481792717,0.4990178571428572,High,Medium,1,1,2,S4,Promo-Habituated Spenders
105,55,Male,Sunglasses,Accessories,24.0,New Hampshire,L,Pink,Spring,4.4,1,2-Day Shipping,1,1,1,Paypal,Monthly,0,12,promo_block,288.0,0,1,0,1,1.0,1,1,0,0,Senior (50-70),0.455921568627451,0.1315,Medium,Low,1,1,0,S2,Promo-Dependent Buyers
106,69,Male,Backpack,Accessories,96.0,New York,M,Charcoal,Fall,3.6,1,Next Day Air,1,1,4,Bank Transfer,Annually,0,1,promo_block,96.0,1,0,0,1,1.0,1,0,0,0,Senior (50-70),0.3563673469387755,0.4138061224489796,Medium,Low,1,0,0,S4,Promo-Habituated Spenders
107,64,Male,Jacket,Outerwear,35.0,Minnesota,L,White,Summer,3.7,1,Standard,1,1,31,Credit Card,Monthly,0,12,promo_block,420.0,0,1,0,0,1.0,1,0,0,0,Senior (50-70),0.5835950380152062,0.2906862244897959,High,Low,0,1,3,S0,General Buyers
108,28,Male,Sneakers,Footwear,67.0,Maryland,L,Olive,Winter,3.1,1,Next Day Air,1,1,46,Paypal,Fortnightly,0,26,promo_block,1742.0,0,0,1,0,1.0,1,0,0,0,Young Adult (25-34),0.6960592236894758,0.4712168367346939,High,Medium,1,1,2,S0,General Buyers
109,70,Male,Socks,Clothing,79.0,Montana,L,Purple,Spring,3.4,1,Next Day Air,1,1,32,Bank Transfer,Bi-Weekly,0,26,promo_block,2054.0,0,0,0,0,1.0,1,0,0,0,Senior (50-70),0.63434493797519,0.4702882653061224,High,Medium,1,0,1,S0,General Buyers
110,58,Male,T-Shirt,Clothing,85.0,Alabama,M,Violet,Spring,2.6,1,Next Day Air,1,1,43,Bank Transfer,Fortnightly,0,26,promo_block,2210.0,1,0,1,0,1.0,1,0,0,1,Senior (50-70),0.6376918767507003,0.5046607142857142,High,Medium,1,0,1,S4,Promo-Habituated Spenders
111,56,Male,Backpack,Accessories,26.0,New York,M,Black,Summer,4.0,1,Standard,1,1,26,Venmo,Fortnightly,0,26,promo_block,676.0,0,1,0,0,1.0,1,1,0,0,Senior (50-70),0.645610244097639,0.2438010204081632,High,Low,0,1,0,S0,General Buyers
112,26,Male,Belt,Accessories,75.0,Massachusetts,L,Purple,Summer,5.0,1,Free Shipping,1,1,9,Credit Card,Annually,0,1,promo_block,75.0,0,0,0,1,1.0,1,1,1,0,Young Adult (25-34),0.4989795918367347,0.4314413265306122,High,Medium,0,1,0,S0,General Buyers
113,37,Male,Gloves,Accessories,65.0,Florida,M,Red,Spring,4.3,1,Free Shipping,1,1,28,Paypal,Bi-Weekly,0,26,promo_block,1690.0,0,0,0,0,1.0,1,1,0,0,Mid-Age (35-49),0.6818551420568227,0.4426301020408163,High,Medium,0,1,0,S0,General Buyers
114,44,Male,Hat,Accessories,54.0,New Jersey,L,Maroon,Winter,3.1,1,Next Day Air,1,1,20,Paypal,Quarterly,0,4,promo_block,216.0,0,0,0,0,1.0,1,0,0,0,Mid-Age (35-49),0.4290324129651861,0.2816887755102041,Medium,Low,1,1,0,S2,Promo-Dependent Buyers
115,70,Male,Coat,Outerwear,95.0,Massachusetts,S,Blue,Summer,3.7,1,Store Pickup,1,1,9,Cash,Weekly,0,52,promo_block,4940.0,1,0,0,1,1.0,1,0,0,0,Senior (50-70),0.6449795918367347,0.4409413265306122,High,Medium,0,0,3,S4,Promo-Habituated Spenders
116,53,Male,Skirt,Clothing,94.0,Wyoming,M,Gray,Spring,3.8,1,Standard,1,1,48,Debit Card,Every 3 Months,0,4,promo_block,376.0,1,0,1,0,1.0,1,0,0,0,Senior (50-70),0.6564609843937573,0.6415459183673469,High,High,0,1,1,S4,Promo-Habituated Spenders
117,55,Male,Shoes,Footwear,86.0,Virginia,S,Blue,Spring,3.4,1,Free Shipping,1,1,12,Venmo,Annually,0,1,promo_block,86.0,1,0,0,1,1.0,1,0,0,0,Senior (50-70),0.3893469387755102,0.3988724489795918,Medium,Low,0,1,2,S4,Promo-Habituated Spenders
118,50,Male,Sandals,Footwear,32.0,South Dakota,L,Yellow,Summer,4.6,1,Express,1,1,29,Cash,Fortnightly,0,26,promo_block,832.0,0,1,0,0,1.0,1,1,1,0,Senior (50-70),0.7119775910364146,0.3213571428571428,High,Low,1,0,2,S0,General Buyers
119,50,Male,Sweater,Clothing,45.0,Kentucky,L,Orange,Fall,4.8,1,2-Day Shipping,1,1,27,Cash,Bi-Weekly,0,26,promo_block,1170.0,0,0,0,0,1.0,1,1,1,0,Senior (50-70),0.715732693077231,0.3800280612244898,High,Low,1,0,1,S0,General Buyers
120,38,Male,Coat,Outerwear,76.0,Wyoming,M,Orange,Fall,4.3,1,Express,1,1,44,Cash,Annually,0,1,promo_block,76.0,0,0,1,0,1.0,1,1,0,0,Mid-Age (35-49),0.657265306122449,0.5723877551020408,High,Medium,1,0,3,S0,General Buyers
121,64,Male,Hat,Accessories,84.0,West Virginia,L,Red,Summer,4.0,1,Express,1,1,32,Bank Transfer,Annually,0,1,promo_block,84.0,1,0,0,0,1.0,1,1,0,0,Senior (50-70),0.5597959183673469,0.5281632653061225,High,Medium,1,0,0,S4,Promo-Habituated Spenders
122,19,Male,Shorts,Clothing,72.0,Virginia,M,Olive,Winter,4.2,1,Standard,1,1,11,Cash,Fortnightly,0,26,promo_block,1872.0,0,0,0,1,1.0,1,1,0,0,Teen (18-24),0.5697735094037615,0.3805204081632652,High,Low,0,0,1,S0,General Buyers
123,40,Male,Backpack,Accessories,40.0,Washington,L,Brown,Spring,4.8,1,2-Day Shipping,1,1,44,Cash,Fortnightly,0,26,promo_block,1040.0,0,0,1,0,1.0,1,1,1,0,Mid-Age (35-49),0.8198143257302921,0.4448877551020408,High,Medium,1,0,0,S0,General Buyers
124,57,Male,Sweater,Clothing,89.0,Louisiana,L,Brown,Fall,3.1,1,Free Shipping,1,1,46,Cash,Weekly,0,52,promo_block,4628.0,1,0,1,0,1.0,1,0,0,0,Senior (50-70),0.8235102040816327,0.5674668367346939,High,Medium,0,0,1,S4,Promo-Habituated Spenders
125,44,Male,Sweater,Clothing,86.0,Nevada,M,Gray,Spring,3.1,1,Next Day Air,1,1,50,Paypal,Annually,0,1,promo_block,86.0,1,0,1,0,1.0,1,0,0,0,Mid-Age (35-49),0.5980000000000001,0.57475,High,Medium,1,1,1,S4,Promo-Habituated Spenders
126,49,Male,Shorts,Clothing,54.0,California,M,Indigo,Winter,3.6,1,Next Day Air,1,1,45,Venmo,Every 3 Months,0,4,promo_block,216.0,0,0,1,0,1.0,1,0,0,0,Mid-Age (35-49),0.6220936374549819,0.4392397959183673,High,Medium,1,1,1,S0,General Buyers
127,43,Male,Shorts,Clothing,36.0,Mississippi,L,Pink,Spring,3.9,1,Store Pickup,1,1,48,Cash,Every 3 Months,0,4,promo_block,144.0,0,1,1,0,1.0,1,0,0,0,Mid-Age (35-49),0.6644609843937573,0.3937959183673469,High,Low,0,0,1,S0,General Buyers
128,24,Male,Sweater,Clothing,89.0,Mississippi,M,Gray,Winter,4.8,1,Next Day Air,1,1,26,Credit Card,Weekly,0,52,promo_block,4628.0,1,0,0,0,1.0,1,1,1,0,Teen (18-24),0.8370612244897959,0.5674260204081633,High,Medium,1,1,1,S4,Promo-Habituated Spenders
129,20,Male,Scarf,Accessories,32.0,California,M,Gold,Spring,4.7,1,Standard,1,1,21,Credit Card,Fortnightly,0,26,promo_block,832.0,0,1,0,0,1.0,1,1,1,0,Teen (18-24),0.67099799919968,0.2865408163265306,High,Low,0,1,0,S2,Promo-Dependent Buyers
130,24,Male,Dress,Clothing,67.0,Pennsylvania,Xl,Olive,Summer,4.2,1,2-Day Shipping,1,1,49,Paypal,Bi-Weekly,0,26,promo_block,1742.0,0,0,1,0,1.0,1,1,0,0,Teen (18-24),0.8024265706282513,0.5525229591836734,High,Medium,1,1,1,S0,General Buyers
131,44,Male,Scarf,Accessories,39.0,Kentucky,L,Violet,Fall,3.7,1,Next Day Air,1,1,13,Paypal,Fortnightly,0,26,promo_block,1014.0,0,1,0,1,1.0,1,0,0,0,Mid-Age (35-49),0.5420184073629453,0.2163494897959183,High,Low,1,1,0,S2,Promo-Dependent Buyers
132,28,Male,Skirt,Clothing,29.0,Maine,L,Indigo,Summer,3.9,1,Standard,1,1,46,Credit Card,Weekly,0,52,promo_block,1508.0,0,1,1,0,1.0,1,0,0,0,Young Adult (25-34),0.8875102040816326,0.3529668367346938,High,Low,0,1,1,S0,General Buyers
133,30,Male,Backpack,Accessories,58.0,New Mexico,M,Orange,Fall,4.7,1,2-Day Shipping,1,1,42,Paypal,Weekly,0,52,promo_block,3016.0,0,0,1,0,1.0,1,1,1,0,Young Adult (25-34),0.9270204081632654,0.5074336734693877,High,Medium,1,1,0,S0,General Buyers
134,52,Male,Sweater,Clothing,65.0,Montana,M,Violet,Winter,2.5,1,Next Day Air,1,1,25,Venmo,Annually,0,1,promo_block,65.0,0,0,0,0,1.0,1,0,0,1,Senior (50-70),0.396938775510204,0.3193239795918367,Medium,Low,1,1,1,S0,General Buyers
135,43,Male,Hat,Accessories,94.0,Texas,L,Gray,Fall,4.9,1,Store Pickup,1,1,25,Cash,Monthly,0,12,promo_block,1128.0,1,0,0,0,1.0,1,1,1,0,Mid-Age (35-49),0.6428603441376551,0.5901989795918368,High,Medium,0,0,0,S4,Promo-Habituated Spenders
136,43,Male,Sandals,Footwear,81.0,Kansas,M,Purple,Fall,4.1,1,Express,1,1,12,Paypal,Quarterly,0,4,promo_block,324.0,1,0,0,1,1.0,1,1,0,0,Mid-Age (35-49),0.4600528211284513,0.4189974489795918,High,Low,1,1,2,S4,Promo-Habituated Spenders
137,39,Male,Blouse,Clothing,86.0,South Carolina,M,White,Winter,3.3,1,Free Shipping,1,1,4,Debit Card,Quarterly,0,4,promo_block,344.0,1,0,0,1,1.0,1,0,0,0,Mid-Age (35-49),0.3470732292917167,0.3520561224489795,Medium,Low,0,1,1,S4,Promo-Habituated Spenders
138,68,Male,Sneakers,Footwear,43.0,Colorado,M,Turquoise,Spring,4.7,1,Free Shipping,1,1,38,Paypal,Weekly,0,52,promo_block,2236.0,0,0,1,0,1.0,1,1,1,0,Senior (50-70),0.902530612244898,0.4214005102040816,High,Low,0,1,2,S0,General Buyers
139,68,Male,Skirt,Clothing,29.0,Georgia,M,Maroon,Winter,4.4,1,Store Pickup,1,1,42,Bank Transfer,Weekly,0,52,promo_block,1508.0,0,1,1,0,1.0,1,1,0,0,Senior (50-70),0.9030204081632652,0.3625586734693877,High,Low,0,0,1,S0,General Buyers
140,49,Male,Coat,Outerwear,95.0,Florida,M,White,Fall,3.8,1,Store Pickup,1,1,30,Venmo,Annually,0,1,promo_block,95.0,1,0,0,0,1.0,1,0,0,0,Mid-Age (35-49),0.5315510204081633,0.5540841836734693,High,Medium,0,1,3,S4,Promo-Habituated Spenders
141,63,Male,Shirt,Clothing,28.0,North Carolina,L,Yellow,Fall,3.9,1,2-Day Shipping,1,1,50,Credit Card,Weekly,0,52,promo_block,1456.0,0,1,1,0,1.0,1,0,0,0,Senior (50-70),0.912,0.369,High,Low,1,1,1,S0,General Buyers
142,56,Male,Gloves,Accessories,46.0,Virginia,M,Turquoise,Fall,4.9,1,Free Shipping,1,1,45,Paypal,Weekly,0,52,promo_block,2392.0,0,0,1,0,1.0,1,1,1,0,Senior (50-70),0.9613877551020408,0.4822397959183673,High,Medium,0,1,0,S0,General Buyers
143,37,Male,Jacket,Outerwear,58.0,Nebraska,L,Violet,Fall,3.1,1,Free Shipping,1,1,33,Credit Card,Fortnightly,0,26,promo_block,1508.0,0,0,0,0,1.0,1,0,0,0,Mid-Age (35-49),0.616467386954782,0.365515306122449,High,Low,0,1,3,S0,General Buyers
144,30,Male,Coat,Outerwear,48.0,Missouri,M,Beige,Fall,2.7,1,Store Pickup,1,1,25,Paypal,Quarterly,0,4,promo_block,192.0,0,0,0,0,1.0,1,0,0,1,Young Adult (25-34),0.4276446578631452,0.2569489795918367,Medium,Low,0,1,3,S0,General Buyers
145,19,Male,Shoes,Footwear,43.0,New Jersey,M,Silver,Fall,3.2,1,Express,1,1,25,Cash,Monthly,0,12,promo_block,516.0,0,0,0,0,1.0,1,0,0,0,Teen (18-24),0.5068603441376551,0.2650739795918367,High,Low,1,0,2,S0,General Buyers
146,24,Male,Jewelry,Accessories,95.0,Missouri,M,Teal,Fall,4.5,1,Standard,1,1,44,Debit Card,Quarterly,0,4,promo_block,380.0,1,0,1,0,1.0,1,1,1,0,Teen (18-24),0.6879711884753902,0.6675127551020408,High,High,0,1,0,S4,Promo-Habituated Spenders
147,52,Male,Skirt,Clothing,30.0,Colorado,S,Black,Fall,4.0,1,Standard,1,1,21,Venmo,Fortnightly,0,26,promo_block,780.0,0,1,0,0,1.0,1,1,0,0,Senior (50-70),0.6149979991996799,0.2357908163265306,High,Low,0,1,1,S2,Promo-Dependent Buyers
148,63,Male,Shoes,Footwear,64.0,Idaho,M,Purple,Summer,3.5,1,2-Day Shipping,1,1,31,Bank Transfer,Fortnightly,0,26,promo_block,1664.0,0,0,0,0,1.0,1,0,0,0,Senior (50-70),0.6362224889955983,0.4055612244897959,High,Low,1,0,2,S0,General Buyers
149,37,Male,Gloves,Accessories,90.0,Wyoming,M,Gray,Fall,2.6,1,Store Pickup,1,1,47,Debit Card,Annually,0,1,promo_block,90.0,1,0,1,0,1.0,1,0,0,1,Mid-Age (35-49),0.5396326530612245,0.5469438775510204,High,Medium,0,1,0,S4,Promo-Habituated Spenders
150,38,Male,Pants,Clothing,76.0,Delaware,M,White,Summer,3.2,1,Free Shipping,1,1,14,Paypal,Monthly,0,12,promo_block,912.0,0,0,0,0,1.0,1,0,0,0,Mid-Age (35-49),0.4395134053621449,0.3533265306122448,Medium,Low,0,1,1,S0,General Buyers
151,35,Male,Boots,Footwear,96.0,California,L,Cyan,Fall,4.9,1,Standard,1,1,17,Debit Card,Every 3 Months,0,4,promo_block,384.0,1,0,0,0,1.0,1,1,1,0,Mid-Age (35-49),0.5546650660264106,0.5581326530612245,High,Medium,0,1,2,S4,Promo-Habituated Spenders
152,28,Male,Sunglasses,Accessories,47.0,North Dakota,L,Turquoise,Fall,4.5,1,Next Day Air,1,1,3,Venmo,Annually,0,1,promo_block,47.0,0,0,0,1,1.0,1,1,1,0,Young Adult (25-34),0.4222448979591837,0.248329081632653,Medium,Low,1,1,0,S2,Promo-Dependent Buyers
153,30,Male,Shirt,Clothing,85.0,South Carolina,S,Brown,Summer,4.3,1,Express,1,1,42,Venmo,Annually,0,1,promo_block,85.0,1,0,1,0,1.0,1,1,0,0,Young Adult (25-34),0.6450204081632653,0.6015586734693877,High,High,1,1,1,S4,Promo-Habituated Spenders
154,69,Male,Hoodie,Clothing,55.0,North Carolina,M,Maroon,Winter,3.2,1,Standard,1,1,22,Debit Card,Annually,0,1,promo_block,55.0,0,0,0,0,1.0,1,0,0,0,Senior (50-70),0.4345714285714286,0.3022678571428571,Medium,Low,0,1,1,S2,Promo-Dependent Buyers
155,41,Male,Dress,Clothing,98.0,Oklahoma,M,Charcoal,Fall,3.6,1,Next Day Air,1,1,21,Venmo,Quarterly,0,4,promo_block,392.0,1,0,0,0,1.0,1,0,0,0,Mid-Age (35-49),0.4751548619447779,0.5092908163265306,High,Medium,1,1,1,S4,Promo-Habituated Spenders
156,63,Male,Socks,Clothing,77.0,Maine,S,Olive,Spring,4.3,1,Free Shipping,1,1,21,Bank Transfer,Quarterly,0,4,promo_block,308.0,0,0,0,0,1.0,1,1,0,0,Senior (50-70),0.5311548619447779,0.4594158163265306,High,Medium,0,0,1,S0,General Buyers
157,35,Male,Shorts,Clothing,26.0,Missouri,M,Lavender,Fall,4.0,1,Standard,1,1,40,Debit Card,Annually,0,1,promo_block,26.0,0,1,1,0,1.0,1,1,0,0,Mid-Age (35-49),0.6087755102040816,0.3152295918367347,High,Low,0,1,1,S0,General Buyers
158,36,Male,Hat,Accessories,68.0,Vermont,S,Yellow,Fall,3.0,1,Next Day Air,1,1,1,Bank Transfer,Fortnightly,0,26,promo_block,1768.0,0,0,0,1,1.0,1,0,0,0,Mid-Age (35-49),0.4125490196078432,0.24,Medium,Low,1,0,0,S0,General Buyers
159,25,Male,Shirt,Clothing,73.0,Connecticut,Xl,Teal,Fall,4.1,1,Standard,1,1,50,Bank Transfer,Monthly,0,12,promo_block,876.0,0,0,1,0,1.0,1,1,0,0,Young Adult (25-34),0.7319215686274511,0.5778749999999999,High,Medium,0,0,1,S0,General Buyers
160,58,Male,Gloves,Accessories,27.0,New Hampshire,M,Charcoal,Fall,3.8,1,Store Pickup,1,1,39,Bank Transfer,Every 3 Months,0,4,promo_block,108.0,0,1,1,0,1.0,1,0,0,0,Senior (50-70),0.6013589435774309,0.3025025510204081,High,Low,0,0,0,S0,General Buyers
161,27,Male,Gloves,Accessories,23.0,Texas,M,Orange,Summer,4.6,1,Free Shipping,1,1,34,Venmo,Monthly,0,12,promo_block,276.0,0,1,0,0,1.0,1,1,1,0,Young Adult (25-34),0.6739623849539815,0.3074923469387755,High,Low,0,1,0,S0,General Buyers
162,65,Male,Backpack,Accessories,49.0,North Dakota,M,Olive,Fall,3.0,1,Express,1,1,29,Venmo,Fortnightly,0,26,promo_block,1274.0,0,0,0,0,1.0,1,0,0,0,Senior (50-70),0.5839775910364146,0.2997321428571429,High,Low,1,1,0,S0,General Buyers
163,54,Male,Sunglasses,Accessories,74.0,California,M,Turquoise,Summer,3.0,1,Store Pickup,1,1,31,Paypal,Bi-Weekly,0,26,promo_block,1924.0,0,0,0,0,1.0,1,0,0,0,Senior (50-70),0.5962224889955983,0.4193112244897959,High,Low,0,1,0,S0,General Buyers
164,54,Male,Skirt,Clothing,67.0,Virginia,M,Purple,Summer,3.4,1,Standard,1,1,8,Debit Card,Weekly,0,52,promo_block,3484.0,0,0,0,1,1.0,1,0,0,0,Senior (50-70),0.6148571428571429,0.2953392857142857,High,Low,0,1,1,S0,General Buyers
165,59,Male,Handbag,Accessories,65.0,Delaware,S,Purple,Spring,2.6,1,Free Shipping,1,1,5,Credit Card,Fortnightly,0,26,promo_block,1690.0,0,0,0,1,1.0,1,0,0,1,Senior (50-70),0.4050388155262105,0.2232831632653061,Medium,Low,0,1,0,S0,General Buyers
166,42,Male,Handbag,Accessories,60.0,Kentucky,S,Yellow,Winter,2.8,1,Store Pickup,1,1,7,Cash,Monthly,0,12,promo_block,720.0,0,0,0,1,1.0,1,0,0,1,Mid-Age (35-49),0.364656262505002,0.2236122448979591,Medium,Low,0,0,0,S0,General Buyers
167,46,Male,Sneakers,Footwear,31.0,Delaware,Xl,Indigo,Fall,4.0,1,Store Pickup,1,1,30,Cash,Monthly,0,12,promo_block,372.0,0,1,0,0,1.0,1,1,0,0,Mid-Age (35-49),0.6014725890356143,0.2860841836734694,High,Low,0,0,2,S0,General Buyers
168,33,Male,Gloves,Accessories,27.0,Arkansas,M,Green,Fall,4.0,1,Express,1,1,14,Credit Card,Every 3 Months,0,4,promo_block,108.0,0,1,0,0,1.0,1,1,0,0,Young Adult (25-34),0.464297719087635,0.1869515306122449,High,Low,1,1,0,S2,Promo-Dependent Buyers
169,34,Male,Shoes,Footwear,80.0,Louisiana,M,Magenta,Summer,3.0,1,Express,1,1,5,Cash,Fortnightly,0,26,promo_block,2080.0,0,0,0,1,1.0,1,0,0,0,Young Adult (25-34),0.4370388155262105,0.3129081632653061,Medium,Low,1,0,2,S0,General Buyers
170,27,Male,Jacket,Outerwear,30.0,Nevada,S,Gold,Summer,3.3,1,Standard,1,1,3,Paypal,Every 3 Months,0,4,promo_block,120.0,0,1,0,1,1.0,1,0,0,0,Young Adult (25-34),0.3409507803121248,0.101954081632653,Medium,Low,0,1,3,S2,Promo-Dependent Buyers
171,52,Male,Shirt,Clothing,25.0,Wyoming,M,Maroon,Fall,2.6,1,Store Pickup,1,1,46,Venmo,Bi-Weekly,0,26,promo_block,650.0,0,1,1,0,1.0,1,0,0,1,Senior (50-70),0.6560592236894758,0.2574668367346939,High,Low,0,1,1,S0,General Buyers
172,29,Male,Shorts,Clothing,35.0,Virginia,M,Blue,Summer,3.6,1,Store Pickup,1,1,4,Credit Card,Weekly,0,52,promo_block,1820.0,0,1,0,1,1.0,1,0,0,0,Young Adult (25-34),0.6063673469387756,0.1469311224489796,High,Low,0,1,1,S2,Promo-Dependent Buyers
173,54,Male,Jewelry,Accessories,67.0,Nebraska,M,Violet,Summer,3.9,1,Next Day Air,1,1,42,Credit Card,Bi-Weekly,0,26,promo_block,1742.0,0,0,1,0,1.0,1,0,0,0,Senior (50-70),0.7355694277711085,0.4988086734693877,High,Medium,1,1,0,S0,General Buyers
174,25,Male,Hat,Accessories,46.0,Hawaii,M,Turquoise,Fall,3.4,1,Standard,1,1,30,Cash,Annually,0,1,promo_block,46.0,0,0,0,0,1.0,1,0,0,0,Young Adult (25-34),0.4995510204081633,0.3157091836734694,High,Low,0,0,0,S0,General Buyers
175,41,Male,Shoes,Footwear,35.0,Vermont,L,Brown,Winter,3.5,1,Express,1,1,37,Venmo,Annually,0,1,promo_block,35.0,0,1,0,0,1.0,1,0,0,0,Mid-Age (35-49),0.5504081632653062,0.309298469387755,High,Low,1,1,2,S0,General Buyers
176,53,Male,Coat,Outerwear,86.0,Oklahoma,L,Violet,Fall,2.8,1,Next Day Air,1,1,2,Bank Transfer,Annually,0,1,promo_block,86.0,1,0,0,1,1.0,1,0,0,1,Senior (50-70),0.2801224489795918,0.3118520408163264,Low,Low,1,0,3,S4,Promo-Habituated Spenders
177,53,Male,Backpack,Accessories,81.0,New Hampshire,L,Black,Spring,2.7,1,Next Day Air,1,1,30,Credit Card,Quarterly,0,4,promo_block,324.0,1,0,0,0,1.0,1,0,0,1,Senior (50-70),0.4582569027611045,0.4268341836734693,High,Low,1,1,0,S4,Promo-Habituated Spenders
178,21,Male,Hoodie,Clothing,42.0,Kansas,L,Magenta,Fall,3.7,1,Next Day Air,1,1,47,Bank Transfer,Monthly,0,12,promo_block,504.0,0,0,1,0,1.0,1,0,0,0,Teen (18-24),0.6815542216886756,0.4029438775510204,High,Low,1,0,1,S0,General Buyers
179,61,Male,Skirt,Clothing,43.0,Idaho,L,Lavender,Fall,4.3,1,2-Day Shipping,1,1,21,Paypal,Quarterly,0,4,promo_block,172.0,0,0,0,0,1.0,1,1,0,0,Senior (50-70),0.5311548619447779,0.3106658163265306,High,Low,1,1,1,S2,Promo-Dependent Buyers
180,64,Male,Boots,Footwear,31.0,Illinois,M,Violet,Fall,4.9,1,Store Pickup,1,1,9,Bank Transfer,Fortnightly,0,26,promo_block,806.0,0,1,0,1,1.0,1,1,1,0,Senior (50-70),0.6135286114445779,0.2329413265306122,High,Low,0,0,2,S2,Promo-Dependent Buyers
