customer_id,age,age_band,gender,category,season,location,purchase_amount,previous_purchases,purchases_per_year,spend_x_frequency,review_rating,subscription_status,discount_applied,promo_code_used,promo_dependency_score,promo_flag,satisfaction_flag,high_satisfaction,loyalty_score_A,loyalty_score_B,loyalty_tier_A,loyalty_tier_B,high_value_flag,high_repeat_flag,segment_code,segment_label,shipping_type,payment_method,premium_shipping,digital_payment
116,53,Senior (50-70),Male,Clothing,Spring,Wyoming,94.0,48,4,376.0,3.8,1,1,1,1.0,1,0,0,0.6564609843937573,0.6415459183673469,High,High,1,1,S4,Promo-Habituated Spenders,Standard,Debit Card,0,1
117,55,Senior (50-70),Male,Footwear,Spring,Virginia,86.0,12,1,86.0,3.4,1,1,1,1.0,1,0,0,0.3893469387755102,0.3988724489795918,Medium,Low,1,0,S4,Promo-Habituated Spenders,Free Shipping,Venmo,0,1
118,50,Senior (50-70),Male,Footwear,Summer,South Dakota,32.0,29,26,832.0,4.6,1,1,1,1.0,1,1,1,0.7119775910364146,0.3213571428571428,High,Low,0,0,S0,General Buyers,Express,Cash,1,0
119,50,Senior (50-70),Male,Clothing,Fall,Kentucky,45.0,27,26,1170.0,4.8,1,1,1,1.0,1,1,1,0.715732693077231,0.3800280612244898,High,Low,0,0,S0,General Buyers,2-Day Shipping,Cash,1,0
120,38,Mid-Age (35-49),Male,Outerwear,Fall,Wyoming,76.0,44,1,76.0,4.3,1,1,1,1.0,1,1,0,0.657265306122449,0.5723877551020408,High,Medium,0,1,S0,General Buyers,Express,Cash,1,0
121,64,Senior (50-70),Male,Accessories,Summer,West Virginia,84.0,32,1,84.0,4.0,1,1,1,1.0,1,1,0,0.5597959183673469,0.5281632653061225,High,Medium,1,0,S4,Promo-Habituated Spenders,Express,Bank Transfer,1,0
122,19,Teen (18-24),Male,Clothing,Winter,Virginia,72.0,11,26,1872.0,4.2,1,1,1,1.0,1,1,0,0.5697735094037615,0.3805204081632652,High,Low,0,0,S0,General Buyers,Standard,Cash,0,0
123,40,Mid-Age (35-49),Male,Accessories,Spring,Washington,40.0,44,26,1040.0,4.8,1,1,1,1.0,1,1,1,0.8198143257302921,0.4448877551020408,High,Medium,0,1,S0,General Buyers,2-Day Shipping,Cash,1,0
124,57,Senior (50-70),Male,Clothing,Fall,Louisiana,89.0,46,52,4628.0,3.1,1,1,1,1.0,1,0,0,0.8235102040816327,0.5674668367346939,High,Medium,1,1,S4,Promo-Habituated Spenders,Free Shipping,Cash,0,0
125,44,Mid-Age (35-49),Male,Clothing,Spring,Nevada,86.0,50,1,86.0,3.1,1,1,1,1.0,1,0,0,0.5980000000000001,0.57475,High,Medium,1,1,S4,Promo-Habituated Spenders,Next Day Air,Paypal,1,1
126,49,Mid-Age (35-49),Male,Clothing,Winter,California,54.0,45,4,216.0,3.6,1,1,1,1.0,1,0,0,0.6220936374549819,0.4392397959183673,High,Medium,0,1,S0,General Buyers,Next Day Air,Venmo,1,1
127,43,Mid-Age (35-49),Male,Clothing,Spring,Mississippi,36.0,48,4,144.0,3.9,1,1,1,1.0,1,0,0,0.6644609843937573,0.3937959183673469,High,Low,0,1,S0,General Buyers,Store Pickup,Cash,0,0
128,24,Teen (18-24),Male,Clothing,Winter,Mississippi,89.0,26,52,4628.0,4.8,1,1,1,1.0,1,1,1,0.8370612244897959,0.5674260204081633,High,Medium,1,0,S4,Promo-Habituated Spenders,Next Day Air,Credit Card,1,1
129,20,Teen (18-24),Male,Accessories,Spring,California,32.0,21,26,832.0,4.7,1,1,1,1.0,1,1,1,0.67099799919968,0.2865408163265306,High,Low,0,0,S2,Promo-Dependent Buyers,Standard,Credit Card,0,1
130,24,Teen (18-24),Male,Clothing,Summer,Pennsylvania,67.0,49,26,1742.0,4.2,1,1,1,1.0,1,1,0,0.8024265706282513,0.5525229591836734,High,Medium,0,1,S0,General Buyers,2-Day Shipping,Paypal,1,1
131,44,Mid-Age (35-49),Male,Accessories,Fall,Kentucky,39.0,13,26,1014.0,3.7,1,1,1,1.0,1,0,0,0.5420184073629453,0.2163494897959183,High,Low,0,0,S2,Promo-Dependent Buyers,Next Day Air,Paypal,1,1
132,28,Young Adult (25-34),Male,Clothing,Summer,Maine,29.0,46,52,1508.0,3.9,1,1,1,1.0,1,0,0,0.8875102040816326,0.3529668367346938,High,Low,0,1,S0,General Buyers,Standard,Credit Card,0,1
133,30,Young Adult (25-34),Male,Accessories,Fall,New Mexico,58.0,42,52,3016.0,4.7,1,1,1,1.0,1,1,1,0.9270204081632654,0.5074336734693877,High,Medium,0,1,S0,General Buyers,2-Day Shipping,Paypal,1,1
134,52,Senior (50-70),Male,Clothing,Winter,Montana,65.0,25,1,65.0,2.5,1,1,1,1.0,1,0,0,0.396938775510204,0.3193239795918367,Medium,Low,0,0,S0,General Buyers,Next Day Air,Venmo,1,1
135,43,Mid-Age (35-49),Male,Accessories,Fall,Texas,94.0,25,12,1128.0,4.9,1,1,1,1.0,1,1,1,0.6428603441376551,0.5901989795918368,High,Medium,1,0,S4,Promo-Habituated Spenders,Store Pickup,Cash,0,0
136,43,Mid-Age (35-49),Male,Footwear,Fall,Kansas,81.0,12,4,324.0,4.1,1,1,1,1.0,1,1,0,0.4600528211284513,0.4189974489795918,High,Low,1,0,S4,Promo-Habituated Spenders,Express,Paypal,1,1
137,39,Mid-Age (35-49),Male,Clothing,Winter,South Carolina,86.0,4,4,344.0,3.3,1,1,1,1.0,1,0,0,0.3470732292917167,0.3520561224489795,Medium,Low,1,0,S4,Promo-Habituated Spenders,Free Shipping,Debit Card,0,1
138,68,Senior (50-70),Male,Footwear,Spring,Colorado,43.0,38,52,2236.0,4.7,1,1,1,1.0,1,1,1,0.902530612244898,0.4214005102040816,High,Low,0,1,S0,General Buyers,Free Shipping,Paypal,0,1
139,68,Senior (50-70),Male,Clothing,Winter,Georgia,29.0,42,52,1508.0,4.4,1,1,1,1.0,1,1,0,0.9030204081632652,0.3625586734693877,High,Low,0,1,S0,General Buyers,Store Pickup,Bank Transfer,0,0
140,49,Mid-Age (35-49),Male,Outerwear,Fall,Florida,95.0,30,1,95.0,3.8,1,1,1,1.0,1,0,0,0.5315510204081633,0.5540841836734693,High,Medium,1,0,S4,Promo-Habituated Spenders,Store Pickup,Venmo,0,1
141,63,Senior (50-70),Male,Clothing,Fall,North Carolina,28.0,50,52,1456.0,3.9,1,1,1,1.0,1,0,0,0.912,0.369,High,Low,0,1,S0,General Buyers,2-Day Shipping,Credit Card,1,1
142,56,Senior (50-70),Male,Accessories,Fall,Virginia,46.0,45,52,2392.0,4.9,1,1,1,1.0,1,1,1,0.9613877551020408,0.4822397959183673,High,Medium,0,1,S0,General Buyers,Free Shipping,Paypal,0,1
143,37,Mid-Age (35-49),Male,Outerwear,Fall,Nebraska,58.0,33,26,1508.0,3.1,1,1,1,1.0,1,0,0,0.616467386954782,0.365515306122449,High,Low,0,0,S0,General Buyers,Free Shipping,Credit Card,0,1
144,30,Young Adult (25-34),Male,Outerwear,Fall,Missouri,48.0,25,4,192.0,2.7,1,1,1,1.0,1,0,0,0.4276446578631452,0.2569489795918367,Medium,Low,0,0,S0,General Buyers,Store Pickup,Paypal,0,1
145,19,Teen (18-24),Male,Footwear,Fall,New Jersey,43.0,25,12,516.0,3.2,1,1,1,1.0,1,0,0,0.5068603441376551,0.2650739795918367,High,Low,0,0,S0,General Buyers,Express,Cash,1,0
146,24,Teen (18-24),Male,Accessories,Fall,Missouri,95.0,44,4,380.0,4.5,1,1,1,1.0,1,1,1,0.6879711884753902,0.6675127551020408,High,High,1,1,S4,Promo-Habituated Spenders,Standard,Debit Card,0,1
147,52,Senior (50-70),Male,Clothing,Fall,Colorado,30.0,21,26,780.0,4.0,1,1,1,1.0,1,1,0,0.6149979991996799,0.2357908163265306,High,Low,0,0,S2,Promo-Dependent Buyers,Standard,Venmo,0,1
148,63,Senior (50-70),Male,Footwear,Summer,Idaho,64.0,31,26,1664.0,3.5,1,1,1,1.0,1,0,0,0.6362224889955983,0.4055612244897959,High,Low,0,0,S0,General Buyers,2-Day Shipping,Bank Transfer,1,0
149,37,Mid-Age (35-49),Male,Accessories,Fall,Wyoming,90.0,47,1,90.0,2.6,1,1,1,1.0,1,0,0,0.5396326530612245,0.5469438775510204,High,Medium,1,1,S4,Promo-Habituated Spenders,Store Pickup,Debit Card,0,1
150,38,Mid-Age (35-49),Male,Clothing,Summer,Delaware,76.0,14,12,912.0,3.2,1,1,1,1.0,1,0,0,0.4395134053621449,0.3533265306122448,Medium,Low,0,0,S0,General Buyers,Free Shipping,Paypal,0,1
151,35,Mid-Age (35-49),Male,Footwear,Fall,California,96.0,17,4,384.0,4.9,1,1,1,1.0,1,1,1,0.5546650660264106,0.5581326530612245,High,Medium,1,0,S4,Promo-Habituated Spenders,Standard,Debit Card,0,1
152,28,Young Adult (25-34),Male,Accessories,Fall,North Dakota,47.0,3,1,47.0,4.5,1,1,1,1.0,1,1,1,0.4222448979591837,0.248329081632653,Medium,Low,0,0,S2,Promo-Dependent Buyers,Next Day Air,Venmo,1,1
153,30,Young Adult (25-34),Male,Clothing,Summer,South Carolina,85.0,42,1,85.0,4.3,1,1,1,1.0,1,1,0,0.6450204081632653,0.6015586734693877,High,High,1,1,S4,Promo-Habituated Spenders,Express,Venmo,1,1
154,69,Senior (50-70),Male,Clothing,Winter,North Carolina,55.0,22,1,55.0,3.2,1,1,1,1.0,1,0,0,0.4345714285714286,0.3022678571428571,Medium,Low,0,0,S2,Promo-Dependent Buyers,Standard,Debit Card,0,1
155,41,Mid-Age (35-49),Male,Clothing,Fall,Oklahoma,98.0,21,4,392.0,3.6,1,1,1,1.0,1,0,0,0.4751548619447779,0.5092908163265306,High,Medium,1,0,S4,Promo-Habituated Spenders,Next Day Air,Venmo,1,1
156,63,Senior (50-70),Male,Clothing,Spring,Maine,77.0,21,4,308.0,4.3,1,1,1,1.0,1,1,0,0.5311548619447779,0.4594158163265306,High,Medium,0,0,S0,General Buyers,Free Shipping,Bank Transfer,0,0
157,35,Mid-Age (35-49),Male,Clothing,Fall,Missouri,26.0,40,1,26.0,4.0,1,1,1,1.0,1,1,0,0.6087755102040816,0.3152295918367347,High,Low,0,1,S0,General Buyers,Standard,Debit Card,0,1
158,36,Mid-Age (35-49),Male,Accessories,Fall,Vermont,68.0,1,26,1768.0,3.0,1,1,1,1.0,1,0,0,0.4125490196078432,0.24,Medium,Low,0,0,S0,General Buyers,Next Day Air,Bank Transfer,1,0
159,25,Young Adult (25-34),Male,Clothing,Fall,Connecticut,73.0,50,12,876.0,4.1,1,1,1,1.0,1,1,0,0.7319215686274511,0.5778749999999999,High,Medium,0,1,S0,General Buyers,Standard,Bank Transfer,0,0
160,58,Senior (50-70),Male,Accessories,Fall,New Hampshire,27.0,39,4,108.0,3.8,1,1,1,1.0,1,0,0,0.6013589435774309,0.3025025510204081,High,Low,0,1,S0,General Buyers,Store Pickup,Bank Transfer,0,0
161,27,Young Adult (25-34),Male,Accessories,Summer,Texas,23.0,34,12,276.0,4.6,1,1,1,1.0,1,1,1,0.6739623849539815,0.3074923469387755,High,Low,0,0,S0,General Buyers,Free Shipping,Venmo,0,1
162,65,Senior (50-70),Male,Accessories,Fall,North Dakota,49.0,29,26,1274.0,3.0,1,1,1,1.0,1,0,0,0.5839775910364146,0.2997321428571429,High,Low,0,0,S0,General Buyers,Express,Venmo,1,1
163,54,Senior (50-70),Male,Accessories,Summer,California,74.0,31,26,1924.0,3.0,1,1,1,1.0,1,0,0,0.5962224889955983,0.4193112244897959,High,Low,0,0,S0,General Buyers,Store Pickup,Paypal,0,1
164,54,Senior (50-70),Male,Clothing,Summer,Virginia,67.0,8,52,3484.0,3.4,1,1,1,1.0,1,0,0,0.6148571428571429,0.2953392857142857,High,Low,0,0,S0,General Buyers,Standard,Debit Card,0,1
165,59,Senior (50-70),Male,Accessories,Spring,Delaware,65.0,5,26,1690.0,2.6,1,1,1,1.0,1,0,0,0.4050388155262105,0.2232831632653061,Medium,Low,0,0,S0,General Buyers,Free Shipping,Credit Card,0,1
166,42,Mid-Age (35-49),Male,Accessories,Winter,Kentucky,60.0,7,12,720.0,2.8,1,1,1,1.0,1,0,0,0.364656262505002,0.2236122448979591,Medium,Low,0,0,S0,General Buyers,Store Pickup,Cash,0,0
167,46,Mid-Age (35-49),Male,Footwear,Fall,Delaware,31.0,30,12,372.0,4.0,1,1,1,1.0,1,1,0,0.6014725890356143,0.2860841836734694,High,Low,0,0,S0,General Buyers,Store Pickup,Cash,0,0
168,33,Young Adult (25-34),Male,Accessories,Fall,Arkansas,27.0,14,4,108.0,4.0,1,1,1,1.0,1,1,0,0.464297719087635,0.1869515306122449,High,Low,0,0,S2,Promo-Dependent Buyers,Express,Credit Card,1,1
169,34,Young Adult (25-34),Male,Footwear,Summer,Louisiana,80.0,5,26,2080.0,3.0,1,1,1,1.0,1,0,0,0.4370388155262105,0.3129081632653061,Medium,Low,0,0,S0,General Buyers,Express,Cash,1,0
170,27,Young Adult (25-34),Male,Outerwear,Summer,Nevada,30.0,3,4,120.0,3.3,1,1,1,1.0,1,0,0,0.3409507803121248,0.101954081632653,Medium,Low,0,0,S2,Promo-Dependent Buyers,Standard,Paypal,0,1
171,52,Senior (50-70),Male,Clothing,Fall,Wyoming,25.0,46,26,650.0,2.6,1,1,1,1.0,1,0,0,0.6560592236894758,0.2574668367346939,High,Low,0,1,S0,General Buyers,Store Pickup,Venmo,0,1
172,29,Young Adult (25-34),Male,Clothing,Summer,Virginia,35.0,4,52,1820.0,3.6,1,1,1,1.0,1,0,0,0.6063673469387756,0.1469311224489796,High,Low,0,0,S2,Promo-Dependent Buyers,Store Pickup,Credit Card,0,1
173,54,Senior (50-70),Male,Accessories,Summer,Nebraska,67.0,42,26,1742.0,3.9,1,1,1,1.0,1,0,0,0.7355694277711085,0.4988086734693877,High,Medium,0,1,S0,General Buyers,Next Day Air,Credit Card,1,1
174,25,Young Adult (25-34),Male,Accessories,Fall,Hawaii,46.0,30,1,46.0,3.4,1,1,1,1.0,1,0,0,0.4995510204081633,0.3157091836734694,High,Low,0,0,S0,General Buyers,Standard,Cash,0,0
175,41,Mid-Age (35-49),Male,Footwear,Winter,Vermont,35.0,37,1,35.0,3.5,1,1,1,1.0,1,0,0,0.5504081632653062,0.309298469387755,High,Low,0,0,S0,General Buyers,Express,Venmo,1,1
176,53,Senior (50-70),Male,Outerwear,Fall,Oklahoma,86.0,2,1,86.0,2.8,1,1,1,1.0,1,0,0,0.2801224489795918,0.3118520408163264,Low,Low,1,0,S4,Promo-Habituated Spenders,Next Day Air,Bank Transfer,1,0
177,53,Senior (50-70),Male,Accessories,Spring,New Hampshire,81.0,30,4,324.0,2.7,1,1,1,1.0,1,0,0,0.4582569027611045,0.4268341836734693,High,Low,1,0,S4,Promo-Habituated Spenders,Next Day Air,Credit Card,1,1
178,21,Teen (18-24),Male,Clothing,Fall,Kansas,42.0,47,12,504.0,3.7,1,1,1,1.0,1,0,0,0.6815542216886756,0.4029438775510204,High,Low,0,1,S0,General Buyers,Next Day Air,Bank Transfer,1,0
179,61,Senior (50-70),Male,Clothing,Fall,Idaho,43.0,21,4,172.0,4.3,1,1,1,1.0,1,1,0,0.5311548619447779,0.3106658163265306,High,Low,0,0,S2,Promo-Dependent Buyers,2-Day Shipping,Paypal,1,1
180,64,Senior (50-70),Male,Footwear,Fall,Illinois,31.0,9,26,806.0,4.9,1,1,1,1.0,1,1,1,0.6135286114445779,0.2329413265306122,High,Low,0,0,S2,Promo-Dependent Buyers,Store Pickup,Bank Transfer,0,0
181,51,Senior (50-70),Male,Footwear,Fall,South Dakota,81.0,12,26,2106.0,3.3,1,1,1,1.0,1,0,0,0.5038959583833533,0.3709974489795918,High,Low,1,0,S4,Promo-Habituated Spenders,Store Pickup,Debit Card,0,1
182,32,Young Adult (25-34),Male,Clothing,Summer,Massachusetts,61.0,4,52,3172.0,4.7,1,1,1,1.0,1,1,1,0.6943673469387756,0.3266811224489795,High,Low,0,0,S0,General Buyers,Next Day Air,Bank Transfer,1,0
183,38,Mid-Age (35-49),Male,Accessories,Summer,Alabama,96.0,10,1,96.0,2.8,1,1,1,1.0,1,0,0,0.3291020408163265,0.3964183673469387,Medium,Low,1,0,S4,Promo-Habituated Spenders,Store Pickup,Debit Card,0,1
184,58,Senior (50-70),Male,Clothing,Spring,Ohio,29.0,26,52,1508.0,3.6,1,1,1,1.0,1,0,0,0.741061224489796,0.2329260204081632,High,Low,0,0,S0,General Buyers,2-Day Shipping,Credit Card,1,1
185,32,Young Adult (25-34),Male,Footwear,Spring,Hawaii,33.0,40,26,858.0,3.0,1,1,1,1.0,1,0,0,0.6513245298119248,0.2858545918367347,High,Low,0,1,S0,General Buyers,Express,Cash,1,0
186,46,Mid-Age (35-49),Male,Clothing,Summer,Wisconsin,32.0,34,26,832.0,4.5,1,1,1,1.0,1,1,1,0.7345898359343738,0.3408673469387755,High,Low,0,0,S0,General Buyers,Store Pickup,Bank Transfer,0,0
187,39,Mid-Age (35-49),Male,Accessories,Summer,Minnesota,56.0,31,1,56.0,2.9,1,1,1,1.0,1,0,0,0.465673469387755,0.3345612244897959,High,Low,0,0,S0,General Buyers,Standard,Debit Card,0,1
188,19,Teen (18-24),Male,Footwear,Spring,Georgia,94.0,1,26,2444.0,3.3,1,1,1,1.0,1,0,0,0.4365490196078431,0.3717499999999999,Medium,Low,1,0,S4,Promo-Habituated Spenders,Store Pickup,Bank Transfer,0,0
189,50,Senior (50-70),Male,Clothing,Spring,Arkansas,53.0,5,26,1378.0,3.1,1,1,1,1.0,1,0,0,0.4450388155262105,0.2007831632653061,Medium,Low,0,0,S2,Promo-Dependent Buyers,Express,Bank Transfer,1,0
190,36,Mid-Age (35-49),Male,Clothing,Fall,West Virginia,82.0,4,52,4264.0,4.4,1,1,1,1.0,1,1,0,0.6703673469387755,0.4005561224489796,High,Low,1,0,S4,Promo-Habituated Spenders,Next Day Air,Credit Card,1,1
191,65,Senior (50-70),Male,Outerwear,Fall,Indiana,70.0,48,4,280.0,3.0,1,1,1,1.0,1,0,0,0.5924609843937574,0.4885459183673469,High,Medium,0,1,S0,General Buyers,Free Shipping,Venmo,0,1
192,64,Senior (50-70),Male,Accessories,Fall,Utah,76.0,29,4,304.0,3.9,1,1,1,1.0,1,0,0,0.5481344537815125,0.4718571428571427,High,Medium,0,0,S0,General Buyers,Free Shipping,Cash,0,0
193,46,Mid-Age (35-49),Male,Footwear,Summer,Nebraska,29.0,12,26,754.0,2.9,1,1,1,1.0,1,0,0,0.4718959583833533,0.1194974489795918,High,Low,0,0,S2,Promo-Dependent Buyers,Express,Paypal,1,1
194,36,Mid-Age (35-49),Male,Accessories,Fall,North Dakota,100.0,29,1,100.0,3.0,1,1,1,1.0,1,0,0,0.4614285714285714,0.5228571428571428,High,Medium,1,0,S4,Promo-Habituated Spenders,Standard,Venmo,0,1
195,51,Senior (50-70),Male,Accessories,Spring,Missouri,94.0,15,4,376.0,3.1,1,1,1,1.0,1,0,0,0.3984201680672269,0.4311785714285714,Medium,Medium,1,0,S4,Promo-Habituated Spenders,Express,Debit Card,1,1
196,51,Senior (50-70),Male,Outerwear,Fall,New York,25.0,34,12,300.0,4.3,1,1,1,1.0,1,1,0,0.6499623849539816,0.2982423469387755,High,Low,0,0,S0,General Buyers,Free Shipping,Credit Card,0,1
197,38,Mid-Age (35-49),Male,Footwear,Summer,Washington,88.0,41,26,2288.0,3.9,1,1,1,1.0,1,0,0,0.7294469787915165,0.5855816326530612,High,Medium,1,1,S4,Promo-Habituated Spenders,Next Day Air,Credit Card,1,1
198,59,Senior (50-70),Male,Accessories,Fall,South Carolina,78.0,41,12,936.0,3.2,1,1,1,1.0,1,0,0,0.6048195278111245,0.4998316326530612,High,Medium,0,1,S0,General Buyers,2-Day Shipping,Credit Card,1,1
199,57,Senior (50-70),Male,Accessories,Winter,Utah,45.0,39,26,1170.0,4.8,1,1,1,1.0,1,1,1,0.789202080832333,0.4412525510204081,High,Medium,0,1,S0,General Buyers,Standard,Credit Card,0,1
200,54,Senior (50-70),Male,Accessories,Summer,Idaho,73.0,32,52,3796.0,3.8,1,1,1,1.0,1,0,0,0.793795918367347,0.4680382653061223,High,Medium,0,0,S0,General Buyers,Express,Cash,1,0
201,25,Young Adult (25-34),Male,Clothing,Summer,Pennsylvania,61.0,29,12,732.0,3.3,1,1,1,1.0,1,0,0,0.5393501400560223,0.3702321428571428,High,Low,0,0,S0,General Buyers,Next Day Air,Venmo,1,1
202,69,Senior (50-70),Male,Clothing,Fall,Missouri,22.0,15,1,22.0,4.3,1,1,1,1.0,1,1,0,0.4797142857142856,0.1881785714285714,High,Low,0,0,S2,Promo-Dependent Buyers,Free Shipping,Bank Transfer,0,0
203,57,Senior (50-70),Male,Accessories,Spring,Nebraska,38.0,33,1,38.0,2.7,1,1,1,1.0,1,0,0,0.4619183673469388,0.254015306122449,High,Low,0,0,S0,General Buyers,Express,Venmo,1,1
204,70,Senior (50-70),Male,Accessories,Fall,Indiana,38.0,18,52,1976.0,3.2,1,1,1,1.0,1,0,0,0.6600816326530613,0.207484693877551,High,Low,0,0,S2,Promo-Dependent Buyers,Next Day Air,Bank Transfer,1,0
205,24,Teen (18-24),Male,Footwear,Fall,Arizona,100.0,35,26,2600.0,4.0,1,1,1,1.0,1,1,0,0.7007122849139655,0.613469387755102,High,High,1,0,S4,Promo-Habituated Spenders,Store Pickup,Cash,0,0
206,67,Senior (50-70),Male,Clothing,Winter,Hawaii,64.0,25,52,3328.0,3.0,1,1,1,1.0,1,0,0,0.6869387755102041,0.3449489795918368,High,Low,0,0,S0,General Buyers,Standard,Paypal,0,1
207,24,Teen (18-24),Male,Clothing,Summer,Wisconsin,55.0,6,26,1430.0,4.2,1,1,1,1.0,1,1,0,0.5391612645058024,0.2806352040816326,High,Low,0,0,S2,Promo-Dependent Buyers,Free Shipping,Venmo,0,1
208,62,Senior (50-70),Male,Accessories,Summer,Rhode Island,91.0,17,26,2366.0,2.9,1,1,1,1.0,1,0,0,0.5025082032813125,0.4162576530612245,High,Low,1,0,S4,Promo-Habituated Spenders,Express,Bank Transfer,1,0
209,57,Senior (50-70),Male,Clothing,Spring,Wisconsin,38.0,17,12,456.0,4.1,1,1,1,1.0,1,1,0,0.5298807523009204,0.2563826530612245,High,Low,0,0,S2,Promo-Dependent Buyers,Store Pickup,Credit Card,0,1
210,55,Senior (50-70),Male,Footwear,Winter,Minnesota,97.0,44,4,388.0,3.2,1,1,1,1.0,1,0,0,0.5839711884753902,0.5982627551020409,High,Medium,1,1,S4,Promo-Habituated Spenders,Store Pickup,Cash,0,0
211,45,Mid-Age (35-49),Male,Outerwear,Fall,Vermont,22.0,6,26,572.0,3.0,1,1,1,1.0,1,0,0,0.4431612645058023,0.0642602040816326,Medium,Low,0,0,S2,Promo-Dependent Buyers,2-Day Shipping,Paypal,1,1
212,69,Senior (50-70),Male,Clothing,Fall,South Dakota,92.0,45,26,2392.0,4.2,1,1,1,1.0,1,1,0,0.777936774709884,0.6414897959183673,High,High,1,1,S4,Promo-Habituated Spenders,2-Day Shipping,Debit Card,1,1
213,67,Senior (50-70),Male,Accessories,Fall,Virginia,84.0,7,1,84.0,4.2,1,1,1,1.0,1,1,0,0.422734693877551,0.4126122448979591,Medium,Low,1,0,S4,Promo-Habituated Spenders,Express,Debit Card,1,1
214,30,Young Adult (25-34),Male,Accessories,Fall,Nevada,93.0,11,4,372.0,4.4,1,1,1,1.0,1,1,0,0.4779303721488596,0.4843954081632653,High,Medium,1,0,S4,Promo-Habituated Spenders,Store Pickup,Debit Card,0,1
215,24,Teen (18-24),Male,Outerwear,Summer,Hawaii,50.0,41,4,200.0,4.2,1,1,1,1.0,1,1,0,0.6456038415366147,0.4373316326530612,High,Medium,0,1,S0,General Buyers,Next Day Air,Cash,1,0
216,62,Senior (50-70),Male,Accessories,Spring,New Jersey,64.0,24,26,1664.0,2.8,1,1,1,1.0,1,0,0,0.5373653461384554,0.3278469387755102,High,Low,0,0,S0,General Buyers,2-Day Shipping,Paypal,1,1
217,43,Mid-Age (35-49),Male,Clothing,Spring,Massachusetts,61.0,21,52,3172.0,3.7,1,1,1,1.0,1,0,0,0.7184489795918367,0.3534158163265306,High,Low,0,0,S0,General Buyers,Free Shipping,Venmo,0,1
218,35,Mid-Age (35-49),Male,Accessories,Winter,Oklahoma,48.0,24,1,48.0,3.5,1,1,1,1.0,1,0,0,0.4708163265306123,0.2998469387755101,High,Low,0,0,S2,Promo-Dependent Buyers,Next Day Air,Bank Transfer,1,0
219,28,Young Adult (25-34),Male,Clothing,Spring,California,45.0,8,4,180.0,2.9,1,1,1,1.0,1,0,0,0.339563025210084,0.1690892857142857,Medium,Low,0,0,S2,Promo-Dependent Buyers,Store Pickup,Credit Card,0,1
220,32,Young Adult (25-34),Male,Accessories,Spring,Nevada,88.0,12,26,2288.0,3.0,1,1,1,1.0,1,0,0,0.4798959583833534,0.3836224489795918,High,Low,1,0,S4,Promo-Habituated Spenders,Free Shipping,Cash,0,0
221,39,Mid-Age (35-49),Male,Footwear,Spring,Arizona,57.0,48,26,1482.0,3.7,1,1,1,1.0,1,0,0,0.7563041216486595,0.4736709183673469,High,Medium,0,1,S0,General Buyers,Express,Debit Card,1,1
222,28,Young Adult (25-34),Male,Accessories,Summer,North Carolina,68.0,6,4,272.0,4.4,1,1,1,1.0,1,1,0,0.4473181272509003,0.3495102040816327,Medium,Low,0,0,S0,General Buyers,Store Pickup,Bank Transfer,0,0
223,47,Mid-Age (35-49),Male,Accessories,Spring,New York,94.0,14,26,2444.0,4.5,1,1,1,1.0,1,1,1,0.612140856342537,0.5100765306122449,High,Medium,1,0,S4,Promo-Habituated Spenders,2-Day Shipping,Paypal,1,1
224,20,Teen (18-24),Male,Clothing,Spring,Wyoming,41.0,34,1,41.0,4.8,1,1,1,1.0,1,1,1,0.6360408163265305,0.3982423469387754,High,Low,0,0,S0,General Buyers,Free Shipping,Paypal,0,1
225,63,Senior (50-70),Male,Clothing,Summer,South Dakota,83.0,12,4,332.0,2.9,1,1,1,1.0,1,0,0,0.3640528211284514,0.3557474489795918,Medium,Low,1,0,S4,Promo-Habituated Spenders,Free Shipping,Cash,0,0
226,25,Young Adult (25-34),Male,Outerwear,Spring,Arkansas,22.0,11,1,22.0,3.2,1,1,1,1.0,1,0,0,0.3672244897959184,0.1017704081632653,Medium,Low,0,0,S2,Promo-Dependent Buyers,Next Day Air,Bank Transfer,1,0
227,29,Young Adult (25-34),Male,Footwear,Spring,Texas,74.0,5,12,888.0,3.3,1,1,1,1.0,1,0,0,0.3924113645458183,0.3046581632653061,Medium,Low,0,0,S0,General Buyers,Free Shipping,Paypal,0,1
228,50,Senior (50-70),Male,Clothing,Winter,Rhode Island,90.0,25,26,2340.0,4.2,1,1,1,1.0,1,1,0,0.6554877951180472,0.5306989795918367,High,Medium,1,0,S4,Promo-Habituated Spenders,Standard,Venmo,0,1
229,18,Teen (18-24),Male,Clothing,Spring,New Hampshire,79.0,11,1,79.0,2.9,1,1,1,1.0,1,0,0,0.3432244897959183,0.3331454081632653,Medium,Low,0,0,S0,General Buyers,Store Pickup,Credit Card,0,1
230,70,Senior (50-70),Male,Footwear,Spring,Ohio,28.0,27,4,112.0,4.6,1,1,1,1.0,1,1,1,0.5918895558223289,0.2936530612244897,High,Low,0,0,S0,General Buyers,Next Day Air,Paypal,1,1
231,66,Senior (50-70),Male,Accessories,Fall,Utah,88.0,43,1,88.0,4.1,1,1,1,1.0,1,1,0,0.6351428571428571,0.6077857142857143,High,High,1,1,S4,Promo-Habituated Spenders,Standard,Credit Card,0,1
